CustomerID,Recency,Frequency,Monetary,NumItems,NumProducts,Country,FirstPurchase,LastPurchase,Churned,Tenure
13568,173,44,192.85,70,41,United Kingdom,2011-06-19 14:42:00,2011-06-19 14:42:00,1,0
13569,17,85,373.75,164,74,United Kingdom,2010-12-07 12:29:00,2011-11-22 13:07:00,0,350
13570,243,27,239.49,161,27,United Kingdom,2011-04-10 13:36:00,2011-04-10 13:36:00,1,0
13571,13,341,2092.32,1759,158,United Kingdom,2011-03-31 12:43:00,2011-11-27 10:47:00,0,240
13572,206,33,1384.25,534,32,United Kingdom,2011-05-18 11:59:00,2011-05-18 11:59:00,1,0
13573,50,26,294.4,303,24,United Kingdom,2011-03-31 14:47:00,2011-10-20 14:33:00,0,202
13575,23,46,732.0699999999999,449,41,United Kingdom,2011-06-16 14:24:00,2011-11-16 13:14:00,0,152
13576,10,126,6717.34,2646,79,United Kingdom,2010-12-01 17:24:00,2011-11-29 15:34:00,0,362
13577,25,83,1687.6000000000001,791,62,United Kingdom,2011-04-12 10:33:00,2011-11-14 15:19:00,0,216
13579,15,23,467.04,176,19,United Kingdom,2010-12-05 16:10:00,2011-11-25 08:41:00,0,354
13581,309,10,118.0,30,10,United Kingdom,2011-02-03 14:41:00,2011-02-03 14:41:00,1,0
13583,156,53,781.03,725,53,United Kingdom,2011-07-07 10:40:00,2011-07-07 10:40:00,1,0
13584,307,24,142.4,37,24,United Kingdom,2011-02-06 12:49:00,2011-02-06 12:49:00,1,0
13587,64,8,712.4,180,8,United Kingdom,2011-10-07 12:31:00,2011-10-07 12:31:00,0,0
13588,16,174,2478.95,2606,132,United Kingdom,2011-03-29 15:53:00,2011-11-24 10:42:00,0,239
13589,15,21,379.65,114,21,United Kingdom,2011-06-13 12:44:00,2011-11-25 12:10:00,0,164
13590,11,87,1981.92,1848,70,United Kingdom,2011-02-09 13:25:00,2011-11-28 12:54:00,0,291
13591,65,58,1117.13,485,56,United Kingdom,2011-03-18 12:18:00,2011-10-06 12:26:00,0,202
13592,36,16,247.95999999999998,84,15,United Kingdom,2011-03-20 14:01:00,2011-11-04 09:49:00,0,228
13593,108,128,2037.0800000000002,731,77,United Kingdom,2011-01-07 16:32:00,2011-08-23 13:35:00,1,227
13594,53,26,396.97,359,26,United Kingdom,2011-10-18 10:19:00,2011-10-18 10:19:00,0,0
13596,6,166,697.04,406,133,United Kingdom,2011-11-27 11:57:00,2011-12-04 12:01:00,0,7
13598,47,40,180.17000000000002,58,33,United Kingdom,2011-10-23 14:28:00,2011-10-23 14:28:00,0,0
13599,1,247,5153.67,3294,173,United Kingdom,2010-12-08 10:11:00,2011-12-08 16:10:00,0,365
13600,312,19,219.52,324,19,United Kingdom,2011-01-31 15:27:00,2011-01-31 15:27:00,1,0
13601,45,99,693.32,548,90,United Kingdom,2011-05-12 16:52:00,2011-10-25 17:31:00,0,166
13602,65,23,428.89,267,23,United Kingdom,2011-10-06 11:47:00,2011-10-06 11:47:00,0,0
13603,26,27,164.34,164,27,United Kingdom,2011-11-13 15:57:00,2011-11-13 15:57:00,0,0
13606,29,43,280.53999999999996,279,40,United Kingdom,2011-02-01 11:42:00,2011-11-10 17:46:00,0,282
13607,40,98,678.01,290,93,United Kingdom,2011-10-30 16:17:00,2011-10-30 16:17:00,0,0
13610,12,226,1131.88,516,165,United Kingdom,2011-02-27 14:44:00,2011-11-27 15:38:00,0,273
13611,89,74,1171.8,766,68,United Kingdom,2010-12-15 10:31:00,2011-09-11 14:51:00,0,270
13614,24,201,1610.46,570,171,United Kingdom,2011-01-13 12:37:00,2011-11-15 14:47:00,0,306
13615,319,23,417.69,189,23,United Kingdom,2011-01-25 08:21:00,2011-01-25 08:21:00,1,0
13617,40,44,544.18,300,31,United Kingdom,2011-06-12 12:55:00,2011-10-30 13:50:00,0,140
13618,174,13,177.34,246,13,United Kingdom,2011-06-19 11:09:00,2011-06-19 11:09:00,1,0
13621,117,19,213.85,343,19,United Kingdom,2011-08-15 08:26:00,2011-08-15 08:26:00,1,0
13623,31,81,747.78,294,75,United Kingdom,2011-02-15 13:08:00,2011-11-09 12:00:00,0,266
13626,253,19,257.23,209,19,United Kingdom,2011-04-01 10:05:00,2011-04-01 10:05:00,1,0
13627,59,92,1638.47,1269,83,United Kingdom,2010-12-17 09:52:00,2011-10-11 14:20:00,0,298
13629,23,59,7792.36,4372,29,United Kingdom,2011-01-05 12:09:00,2011-11-16 13:21:00,0,315
13630,5,71,2031.78,1391,51,United Kingdom,2011-02-27 12:49:00,2011-12-04 15:16:00,0,280
13631,100,11,3070.42,467,6,United Kingdom,2011-03-17 17:13:00,2011-09-01 09:57:00,1,167
13632,25,146,2121.27,1037,121,United Kingdom,2011-04-10 15:07:00,2011-11-15 10:51:00,0,218
13634,33,188,1575.16,704,156,United Kingdom,2011-01-16 15:30:00,2011-11-06 13:40:00,0,293
13635,68,62,1071.03,677,62,United Kingdom,2011-10-03 10:55:00,2011-10-03 10:55:00,0,0
13636,37,63,949.12,592,57,United Kingdom,2011-02-27 14:29:00,2011-11-03 10:30:00,0,248
13637,52,101,810.5,409,80,United Kingdom,2011-04-27 13:06:00,2011-10-18 13:32:00,0,174
13638,16,8,122.64,93,8,United Kingdom,2011-11-24 10:38:00,2011-11-24 10:38:00,0,0
13639,74,40,1033.34,800,39,United Kingdom,2011-09-26 13:36:00,2011-09-26 13:36:00,0,0
13642,216,66,354.8,173,57,United Kingdom,2011-05-08 12:34:00,2011-05-08 12:34:00,1,0
13643,31,28,519.44,273,24,United Kingdom,2011-06-07 11:40:00,2011-11-08 15:37:00,0,154
13644,16,146,2624.26,2067,144,United Kingdom,2011-08-26 11:53:00,2011-11-23 14:07:00,0,89
13645,120,5,252.1,158,5,United Kingdom,2011-08-11 16:11:00,2011-08-11 16:11:00,1,0
13647,10,79,1678.1200000000001,895,67,United Kingdom,2011-04-19 09:49:00,2011-11-30 12:00:00,0,225
13649,257,23,346.6,139,23,United Kingdom,2010-12-08 14:46:00,2011-03-28 11:51:00,1,109
13650,17,96,1836.34,922,81,United Kingdom,2011-03-17 12:37:00,2011-11-23 12:22:00,0,250
13651,35,6,94.2,33,6,United Kingdom,2011-10-31 12:11:00,2011-11-04 14:59:00,0,4
13652,46,63,1095.08,578,49,United Kingdom,2010-12-06 09:21:00,2011-10-25 08:51:00,0,322
13654,43,166,2707.33,2182,157,United Kingdom,2011-03-11 12:54:00,2011-10-27 16:24:00,0,230
13655,114,56,932.97,605,52,United Kingdom,2011-04-12 09:53:00,2011-08-17 14:25:00,1,127
13656,165,49,379.65,490,49,United Kingdom,2011-01-06 15:42:00,2011-06-28 10:31:00,1,172
13657,11,16,382.14,209,16,United Kingdom,2011-05-22 12:35:00,2011-11-29 12:32:00,0,190
13658,10,108,2639.17,1019,92,United Kingdom,2011-05-19 17:15:00,2011-11-30 10:13:00,0,194
13659,206,104,1573.2,894,92,United Kingdom,2011-01-23 12:08:00,2011-05-18 12:37:00,1,115
13662,86,53,897.76,543,50,United Kingdom,2011-03-25 13:23:00,2011-09-15 12:04:00,0,173
13663,179,13,189.47,91,13,United Kingdom,2011-06-13 15:44:00,2011-06-13 15:44:00,1,0
13666,60,12,84.65,41,12,United Kingdom,2011-02-25 13:05:00,2011-10-10 15:39:00,0,227
13667,149,87,305.02,154,82,United Kingdom,2011-07-13 15:42:00,2011-07-13 15:42:00,1,0
13668,3,470,6363.59,3742,282,United Kingdom,2010-12-12 12:35:00,2011-12-07 12:11:00,0,359
13669,51,9,218.55,237,9,United Kingdom,2011-07-13 11:44:00,2011-10-20 09:32:00,0,98
13670,75,25,349.7,282,25,United Kingdom,2011-09-25 15:25:00,2011-09-25 15:25:00,0,0
13672,301,6,186.39000000000001,57,4,United Kingdom,2011-01-11 13:54:00,2011-02-11 13:53:00,1,30
13673,19,65,396.92,119,47,United Kingdom,2011-11-07 15:40:00,2011-11-21 12:11:00,0,13
13675,151,25,486.82000000000005,330,25,United Kingdom,2011-02-28 12:14:00,2011-07-11 12:57:00,1,133
13678,152,16,232.6,924,16,United Kingdom,2011-07-11 10:14:00,2011-07-11 10:14:00,1,0
13680,1,195,3722.42,1936,167,United Kingdom,2011-01-04 14:12:00,2011-12-08 13:47:00,0,337
13681,18,57,827.83,360,38,United Kingdom,2011-07-07 15:21:00,2011-11-22 11:13:00,0,137
13682,187,3,59.5,10,3,United Kingdom,2011-06-05 14:06:00,2011-06-05 14:06:00,1,0
13684,286,30,67.23,39,29,United Kingdom,2011-02-27 10:13:00,2011-02-27 10:13:00,1,0
13685,3,39,3119.44,5056,29,United Kingdom,2011-10-10 12:59:00,2011-12-07 11:41:00,0,57
13686,183,8,72.0,70,8,United Kingdom,2011-06-10 09:10:00,2011-06-10 09:10:00,1,0
13689,63,6,910.0,512,6,United Kingdom,2011-10-07 13:21:00,2011-10-07 13:21:00,0,0
13690,59,9,172.25,67,9,United Kingdom,2011-10-11 15:03:00,2011-10-11 15:03:00,0,0
13692,25,53,1488.32,1226,48,United Kingdom,2011-04-17 12:57:00,2011-11-15 11:17:00,0,211
13694,4,568,65039.62,63312,369,United Kingdom,2010-12-01 12:12:00,2011-12-06 09:32:00,0,369
13695,31,90,2504.13,1603,47,United Kingdom,2011-03-25 11:31:00,2011-11-08 14:26:00,0,228
13697,39,12,151.29999999999998,177,12,United Kingdom,2011-11-01 09:14:00,2011-11-01 09:14:00,0,0
13699,155,14,308.58000000000004,66,14,United Kingdom,2011-07-07 16:51:00,2011-07-07 16:51:00,1,0
13700,26,197,2265.12,2304,139,United Kingdom,2011-01-16 13:18:00,2011-11-13 13:00:00,0,300
13703,318,1,99.5,10,1,United Kingdom,2011-01-25 13:10:00,2011-01-25 13:10:00,1,0
13704,5,134,2308.06,1531,111,United Kingdom,2011-09-12 14:40:00,2011-12-04 15:13:00,0,83
13705,8,28,711.86,363,25,United Kingdom,2010-12-01 10:29:00,2011-12-02 12:32:00,0,366
13706,303,20,330.79,189,20,United Kingdom,2011-02-10 09:21:00,2011-02-10 09:21:00,1,0
13707,267,48,806.41,351,48,United Kingdom,2011-01-28 13:27:00,2011-03-17 18:03:00,1,48
13708,271,51,296.88,306,49,United Kingdom,2011-03-13 13:46:00,2011-03-13 13:46:00,1,0
13709,4,336,6328.05,3516,252,United Kingdom,2011-01-28 14:57:00,2011-12-06 10:28:00,0,311
13710,32,8,180.48,176,8,United Kingdom,2011-11-08 08:16:00,2011-11-08 08:16:00,0,0
13711,219,13,252.06,140,11,United Kingdom,2011-05-05 10:29:00,2011-05-05 10:31:00,1,0
13712,247,10,228.84,352,10,United Kingdom,2011-04-07 12:33:00,2011-04-07 12:33:00,1,0
13715,281,105,1079.34,563,89,United Kingdom,2010-12-02 08:52:00,2011-03-03 19:21:00,1,91
13716,269,21,138.28,138,21,United Kingdom,2011-03-15 13:49:00,2011-03-15 13:49:00,1,0
13717,32,102,1445.01,1959,92,United Kingdom,2011-02-14 13:21:00,2011-11-07 14:13:00,0,266
13718,246,12,306.55,173,9,United Kingdom,2011-02-17 11:58:00,2011-04-07 13:24:00,1,49
13719,15,60,1041.68,609,56,United Kingdom,2011-04-19 13:56:00,2011-11-24 15:26:00,0,219
13720,117,43,799.9,501,42,United Kingdom,2011-03-30 09:17:00,2011-08-15 12:46:00,1,138
13721,36,28,524.14,316,28,United Kingdom,2011-11-03 14:05:00,2011-11-03 14:05:00,0,0
13722,132,85,2375.41,1401,75,United Kingdom,2011-03-02 11:43:00,2011-07-31 12:44:00,1,151
13723,217,6,199.85000000000002,43,6,United Kingdom,2011-05-06 17:04:00,2011-05-06 17:04:00,1,0
13725,50,104,1980.56,806,95,United Kingdom,2011-02-04 12:18:00,2011-10-21 10:03:00,0,258
13726,39,42,1079.6599999999999,1054,39,United Kingdom,2011-08-31 11:06:00,2011-11-01 10:49:00,0,61
13727,29,20,333.48,162,19,United Kingdom,2011-11-06 12:16:00,2011-11-11 09:46:00,0,4
13728,37,63,1016.14,458,39,United Kingdom,2011-02-02 12:09:00,2011-11-03 10:49:00,0,273
13730,136,43,752.6,488,38,United Kingdom,2011-07-01 12:47:00,2011-07-27 08:35:00,1,25
13731,219,38,610.59,278,36,United Kingdom,2011-04-07 10:10:00,2011-05-04 14:33:00,1,27
13732,28,33,491.86,498,33,United Kingdom,2011-11-11 15:49:00,2011-11-11 15:49:00,0,0
13735,25,196,2885.2400000000002,1130,158,United Kingdom,2011-04-19 13:49:00,2011-11-15 11:14:00,0,209
13736,5,191,731.9,497,167,United Kingdom,2011-03-24 13:04:00,2011-12-04 15:19:00,0,255
13737,200,30,339.59999999999997,125,29,United Kingdom,2011-05-23 16:32:00,2011-05-23 16:32:00,1,0
13739,18,3,216.9,54,3,United Kingdom,2011-11-21 13:35:00,2011-11-21 13:35:00,0,0
13740,241,23,350.75,425,23,United Kingdom,2011-04-13 10:32:00,2011-04-13 10:32:00,1,0
13741,72,34,668.4300000000001,218,34,United Kingdom,2011-05-06 13:43:00,2011-09-29 09:19:00,0,145
13742,17,321,3131.02,1124,200,United Kingdom,2011-01-23 14:59:00,2011-11-23 11:07:00,0,303
13743,3,41,1341.6,1776,9,United Kingdom,2011-03-25 14:46:00,2011-12-07 10:09:00,0,256
13744,95,72,1156.36,1249,54,United Kingdom,2011-02-20 14:08:00,2011-09-05 15:19:00,1,197
13745,162,25,300.04,496,25,United Kingdom,2011-06-30 16:43:00,2011-06-30 16:43:00,1,0
13747,374,1,79.6,8,1,United Kingdom,2010-12-01 10:37:00,2010-12-01 10:37:00,1,0
13748,96,28,948.25,439,24,United Kingdom,2010-12-01 09:00:00,2011-09-05 09:45:00,1,278
13750,54,24,1647.26,516,20,United Kingdom,2011-01-07 11:49:00,2011-10-17 12:16:00,0,283
13751,288,9,296.25,152,9,United Kingdom,2011-02-24 15:56:00,2011-02-24 15:56:00,1,0
13752,124,76,1186.28,876,64,United Kingdom,2011-04-07 12:04:00,2011-08-07 14:16:00,1,122
13753,288,35,741.26,512,35,United Kingdom,2011-02-25 12:48:00,2011-02-25 12:48:00,1,0
13754,152,12,282.59999999999997,214,11,United Kingdom,2011-01-26 14:58:00,2011-07-11 11:51:00,1,165
13755,4,342,2161.35,1264,231,United Kingdom,2011-10-07 15:45:00,2011-12-06 12:26:00,0,59
13756,2,142,5189.52,3188,66,United Kingdom,2010-12-07 11:41:00,2011-12-07 16:44:00,0,365
13758,12,117,3190.55,1844,104,United Kingdom,2010-12-01 12:08:00,2011-11-28 11:11:00,0,361
13759,33,25,659.4100000000001,287,24,United Kingdom,2011-09-29 15:40:00,2011-11-06 14:47:00,0,37
13760,54,57,286.79,197,50,United Kingdom,2011-03-28 12:52:00,2011-10-16 16:13:00,0,202
13761,50,70,1070.65,642,68,United Kingdom,2011-06-13 08:43:00,2011-10-20 14:01:00,0,129
13762,219,7,306.72,272,7,United Kingdom,2011-05-05 09:15:00,2011-05-05 09:15:00,1,0
13763,63,15,1714.96,728,15,United Kingdom,2011-10-07 15:13:00,2011-10-07 15:13:00,0,0
13764,71,208,1521.76,932,184,United Kingdom,2011-01-06 14:53:00,2011-09-30 12:03:00,0,266
13767,2,368,17220.36,7322,55,United Kingdom,2010-12-01 10:47:00,2011-12-07 15:00:00,0,371
13769,2,135,2796.51,1163,74,United Kingdom,2010-12-07 13:28:00,2011-12-07 15:08:00,0,365
13771,64,119,2634.45,1477,115,United Kingdom,2011-04-06 15:47:00,2011-10-06 14:18:00,0,182
13772,34,177,1132.13,546,141,United Kingdom,2011-04-14 12:31:00,2011-11-06 11:43:00,0,205
13774,82,22,345.0,192,22,United Kingdom,2011-09-19 12:06:00,2011-09-19 12:06:00,0,0
13777,1,197,25977.16,12897,36,United Kingdom,2010-12-01 16:01:00,2011-12-09 12:25:00,0,372
13778,103,9,178.7,70,9,United Kingdom,2011-08-28 15:25:00,2011-08-28 15:25:00,1,0
13780,7,57,360.01,318,56,United Kingdom,2011-06-22 11:43:00,2011-12-02 13:49:00,0,163
13781,251,17,127.84,30,17,United Kingdom,2011-04-03 12:08:00,2011-04-03 12:08:00,1,0
13782,13,115,912.0,371,98,United Kingdom,2011-01-16 11:08:00,2011-11-27 11:54:00,0,315
13784,10,31,2462.79,2493,9,United Kingdom,2011-01-11 14:38:00,2011-11-30 09:33:00,0,322
13786,367,7,230.39999999999998,136,7,United Kingdom,2010-12-07 13:53:00,2010-12-07 13:53:00,1,0
13787,76,31,309.04,337,24,United Kingdom,2010-12-10 14:45:00,2011-09-25 12:06:00,0,288
13790,4,45,348.8,748,45,United Kingdom,2011-12-05 15:48:00,2011-12-05 15:48:00,0,0
13791,128,11,1516.0,1200,7,United Kingdom,2011-06-24 16:38:00,2011-08-04 11:44:00,1,40
13792,66,13,195.55,92,13,United Kingdom,2011-02-25 14:03:00,2011-10-04 14:31:00,0,221
13798,1,349,37153.85,23948,116,United Kingdom,2010-12-02 17:24:00,2011-12-08 15:51:00,0,370
13799,117,39,688.86,402,32,United Kingdom,2011-02-18 14:18:00,2011-08-15 12:07:00,1,177
13800,310,33,558.32,331,33,United Kingdom,2011-02-03 12:27:00,2011-02-03 12:27:00,1,0
13801,67,23,324.8,168,23,United Kingdom,2011-10-04 10:15:00,2011-10-04 10:15:00,0,0
13802,139,60,4599.42,2572,55,United Kingdom,2011-02-01 12:03:00,2011-07-24 10:54:00,1,172
13803,255,17,277.07,121,17,United Kingdom,2011-03-29 12:57:00,2011-03-29 12:57:00,1,0
13804,31,137,2635.79,1498,124,United Kingdom,2011-02-23 09:09:00,2011-11-09 12:32:00,0,259
13805,52,13,924.6,1900,10,United Kingdom,2011-08-02 15:29:00,2011-10-18 14:50:00,0,76
13806,64,10,256.38,56,10,United Kingdom,2011-10-07 11:43:00,2011-10-07 11:43:00,0,0
13807,367,7,112.6,36,7,United Kingdom,2010-12-07 15:48:00,2010-12-07 15:48:00,1,0
13808,6,76,1747.66,782,70,United Kingdom,2011-09-04 12:07:00,2011-12-04 12:18:00,0,91
13809,305,12,155.05,29,11,Cyprus,2011-02-07 13:15:00,2011-02-07 13:15:00,1,0
13810,29,35,1499.01,312,32,Germany,2011-10-14 12:57:00,2011-11-11 08:33:00,0,27
13811,184,13,814.5,68,7,Germany,2011-04-14 18:40:00,2011-06-09 09:54:00,1,55
13812,42,36,539.0,333,33,Germany,2011-08-26 12:54:00,2011-10-28 14:27:00,0,63
13813,40,69,1366.8600000000001,552,54,Germany,2011-07-28 10:33:00,2011-10-31 10:38:00,0,95
13814,92,57,1579.12,864,38,Germany,2011-07-25 13:54:00,2011-09-08 13:48:00,1,44
13815,22,176,4027.36,2560,135,Germany,2011-01-25 12:16:00,2011-11-17 14:19:00,0,296
13816,24,28,571.6700000000001,269,25,Germany,2011-10-06 14:37:00,2011-11-16 08:38:00,0,40
13817,29,24,382.98,211,20,Germany,2010-12-23 11:46:00,2011-11-10 17:49:00,0,322
13819,302,36,1140.35,1109,26,United Kingdom,2011-01-24 10:38:00,2011-02-11 10:38:00,1,18
13821,145,59,385.64,153,51,United Kingdom,2011-03-23 11:30:00,2011-07-18 09:49:00,1,116
13822,6,96,632.0,611,90,United Kingdom,2011-10-30 15:55:00,2011-12-04 12:13:00,0,34
13823,19,40,957.66,439,39,United Kingdom,2011-09-09 10:42:00,2011-11-21 10:22:00,0,72
13824,33,46,1698.94,768,35,United Kingdom,2011-02-02 13:07:00,2011-11-07 12:41:00,0,277
13826,176,10,189.5,82,10,United Kingdom,2011-06-16 13:48:00,2011-06-16 13:48:00,1,0
13827,58,93,412.05,141,83,United Kingdom,2011-07-19 15:38:00,2011-10-13 12:38:00,0,85
13828,22,15,209.49,311,15,United Kingdom,2011-11-17 16:02:00,2011-11-17 16:02:00,0,0
13831,16,74,2202.99,745,59,United Kingdom,2010-12-05 12:13:00,2011-11-23 15:41:00,0,353
13832,19,3,52.199999999999996,28,3,United Kingdom,2011-11-20 15:36:00,2011-11-20 15:36:00,0,0
13833,159,29,384.8,118,28,United Kingdom,2011-07-03 13:27:00,2011-07-03 13:27:00,1,0
13835,25,55,834.57,442,48,United Kingdom,2011-05-08 15:22:00,2011-11-14 15:37:00,0,190
13837,212,19,271.24,183,17,United Kingdom,2011-01-26 12:15:00,2011-05-12 12:10:00,1,105
13838,6,174,691.73,263,144,United Kingdom,2010-12-05 10:45:00,2011-12-04 11:00:00,0,364
13841,253,1,85.0,100,1,United Kingdom,2011-04-01 12:10:00,2011-04-01 12:10:00,1,0
13842,59,206,3385.62,1768,155,United Kingdom,2010-12-08 10:39:00,2011-10-12 10:51:00,0,308
13844,11,20,361.62,196,20,United Kingdom,2011-11-28 13:21:00,2011-11-28 13:21:00,0,0
13845,65,9,312.98,182,9,United Kingdom,2011-10-06 08:25:00,2011-10-06 08:25:00,0,0
13846,25,55,865.0600000000001,388,55,United Kingdom,2010-12-14 16:07:00,2011-11-15 12:07:00,0,335
13848,92,5,1255.0,3700,3,United Kingdom,2010-12-08 15:10:00,2011-09-08 12:58:00,1,273
13849,52,101,1537.95,1016,97,United Kingdom,2011-06-22 10:11:00,2011-10-19 10:59:00,0,119
13850,129,93,1595.48,944,93,United Kingdom,2011-08-02 14:04:00,2011-08-02 14:04:00,1,0
13851,96,81,2651.46,1705,77,United Kingdom,2011-02-24 17:18:00,2011-09-05 12:36:00,1,192
13853,57,23,1090.14,312,23,United Kingdom,2011-10-13 14:18:00,2011-10-13 14:18:00,0,0
13854,9,110,8109.5199999999995,2296,39,United Kingdom,2010-12-09 10:48:00,2011-12-01 09:06:00,0,356
13856,169,14,388.5,494,10,United Kingdom,2011-05-20 13:13:00,2011-06-24 10:03:00,1,34
13858,57,11,216.17,75,11,United Kingdom,2011-10-13 16:17:00,2011-10-13 16:17:00,0,0
13859,326,28,201.16,129,27,United Kingdom,2011-01-17 16:14:00,2011-01-17 16:14:00,1,0
13860,1,76,1245.9,591,58,United Kingdom,2011-09-14 09:27:00,2011-12-08 12:57:00,0,85
13862,18,139,2209.36,1688,98,United Kingdom,2011-01-11 15:13:00,2011-11-21 16:24:00,0,314
13863,248,20,305.78,224,20,United Kingdom,2011-04-06 10:20:00,2011-04-06 10:20:00,1,0
13865,58,30,501.56,204,26,United Kingdom,2011-02-23 12:04:00,2011-10-12 13:31:00,0,231
13866,74,7,145.67000000000002,57,7,United Kingdom,2011-09-26 14:54:00,2011-09-26 14:54:00,0,0
13867,31,61,1015.29,513,51,United Kingdom,2011-05-05 17:28:00,2011-11-08 15:48:00,0,186
13868,7,33,3192.54,1964,32,United Kingdom,2011-11-01 12:45:00,2011-12-02 16:32:00,0,31
13869,123,307,3104.95,1721,235,United Kingdom,2010-12-17 15:14:00,2011-08-08 13:53:00,1,233
13870,2,115,2770.94,1325,91,United Kingdom,2011-02-25 09:09:00,2011-12-07 13:23:00,0,285
13871,23,336,6403.25,2806,160,United Kingdom,2011-02-04 09:30:00,2011-11-17 10:49:00,0,286
13873,120,23,389.6,140,21,United Kingdom,2011-02-03 09:37:00,2011-08-12 10:08:00,1,190
13874,358,18,540.45,180,18,United Kingdom,2010-12-16 18:20:00,2010-12-16 18:20:00,1,0
13875,54,104,1786.79,1316,82,United Kingdom,2011-02-11 15:39:00,2011-10-17 09:36:00,0,247
13876,64,7,122.7,36,7,United Kingdom,2011-10-07 10:22:00,2011-10-07 10:22:00,0,0
13877,86,3,117.24,108,3,United Kingdom,2011-09-14 15:49:00,2011-09-14 15:49:00,0,0
13878,55,36,1281.53,475,35,United Kingdom,2011-10-16 12:19:00,2011-10-16 12:19:00,0,0
13880,21,165,3219.77,1842,126,United Kingdom,2010-12-07 14:00:00,2011-11-18 13:44:00,0,345
13881,4,178,17159.52,10118,72,United Kingdom,2011-02-01 10:14:00,2011-12-06 12:50:00,0,308
13882,3,65,1191.13,953,54,United Kingdom,2011-10-06 15:28:00,2011-12-07 11:16:00,0,61
13883,11,142,2674.48,1436,110,United Kingdom,2011-03-31 17:17:00,2011-11-29 10:45:00,0,242
13884,7,59,787.6,300,47,United Kingdom,2011-03-01 13:40:00,2011-12-02 16:30:00,0,276
13885,189,28,506.8,182,28,United Kingdom,2011-05-23 08:52:00,2011-06-03 15:07:00,1,11
13886,71,16,243.56,126,16,United Kingdom,2011-09-29 13:17:00,2011-09-29 13:17:00,0,0
13887,204,19,349.55,147,19,United Kingdom,2011-05-19 17:22:00,2011-05-19 17:22:00,1,0
13888,120,40,605.63,258,38,United Kingdom,2011-05-05 14:41:00,2011-08-12 10:13:00,1,98
13889,93,15,416.90000000000003,146,15,United Kingdom,2011-09-08 09:13:00,2011-09-08 09:13:00,1,0
13890,1,110,1883.8100000000002,831,74,United Kingdom,2010-12-16 09:31:00,2011-12-08 15:36:00,0,357
13892,27,27,632.97,983,26,United Kingdom,2011-04-07 12:04:00,2011-11-13 11:50:00,0,219
13893,298,21,821.1,190,21,United Kingdom,2011-02-15 11:30:00,2011-02-15 11:30:00,1,0
13894,24,27,564.62,354,25,United Kingdom,2011-02-02 12:54:00,2011-11-16 09:44:00,0,286
13895,28,118,2593.07,1365,98,United Kingdom,2011-06-28 10:17:00,2011-11-11 16:57:00,0,136
13897,50,17,311.16,200,17,United Kingdom,2011-10-20 14:30:00,2011-10-20 14:30:00,0,0
13898,326,12,155.93,133,12,United Kingdom,2011-01-18 10:28:00,2011-01-18 10:28:00,1,0
13899,16,19,388.52,156,19,United Kingdom,2011-03-10 09:30:00,2011-11-23 13:40:00,0,258
13900,183,43,740.95,430,42,United Kingdom,2011-03-22 10:13:00,2011-06-09 19:26:00,1,79
13901,72,149,2867.2,1739,144,United Kingdom,2011-01-25 09:01:00,2011-09-28 14:48:00,0,246
13904,37,26,332.64,332,24,United Kingdom,2011-02-18 11:18:00,2011-11-02 13:41:00,0,257
13908,80,122,2369.55,1478,104,United Kingdom,2011-03-08 12:04:00,2011-09-21 11:49:00,0,196
13911,57,148,2580.91,2731,120,United Kingdom,2011-02-04 14:46:00,2011-10-13 15:43:00,0,251
13914,12,33,626.45,380,29,United Kingdom,2011-11-03 16:28:00,2011-11-28 10:35:00,0,24
13917,50,18,272.04,228,16,United Kingdom,2011-06-01 12:46:00,2011-10-21 09:56:00,0,141
13918,50,30,1212.8400000000001,1140,30,United Kingdom,2011-03-31 18:05:00,2011-10-21 12:25:00,0,203
13919,59,28,384.81,474,24,Denmark,2011-08-10 10:15:00,2011-10-11 14:24:00,0,62
13922,352,7,172.25,93,7,United Kingdom,2010-12-23 10:38:00,2010-12-23 10:38:00,1,0
13923,54,20,351.13,185,20,United Kingdom,2011-10-17 12:33:00,2011-10-17 12:33:00,0,0
13924,2,117,1838.8500000000001,1575,90,United Kingdom,2011-09-28 15:07:00,2011-12-08 09:39:00,0,70
13925,93,41,678.25,331,28,United Kingdom,2011-07-28 12:09:00,2011-09-08 12:47:00,1,42
13926,23,11,223.85000000000002,104,11,United Kingdom,2011-11-16 13:16:00,2011-11-16 13:16:00,0,0
13927,75,21,348.99,214,21,United Kingdom,2011-09-26 12:00:00,2011-09-26 12:00:00,0,0
13928,11,27,464.57,129,23,United Kingdom,2011-07-29 15:59:00,2011-11-29 10:33:00,0,122
13929,169,9,842.65,143,8,United Kingdom,2011-01-17 15:11:00,2011-06-23 15:26:00,1,157
13930,58,17,337.34,274,15,United Kingdom,2011-07-26 11:00:00,2011-10-13 09:45:00,0,78
13931,96,58,1237.53,725,56,United Kingdom,2011-03-04 08:43:00,2011-09-05 10:12:00,1,185
13932,295,16,307.4,72,16,United Kingdom,2011-02-18 12:02:00,2011-02-18 12:02:00,1,0
13933,109,23,608.7900000000001,205,23,United Kingdom,2011-07-14 13:35:00,2011-08-22 14:03:00,1,39
13934,264,31,922.1,390,31,United Kingdom,2011-03-21 08:39:00,2011-03-21 08:39:00,1,0
13936,180,26,376.58,330,26,United Kingdom,2011-06-13 08:47:00,2011-06-13 08:47:00,1,0
